model_key,country,narrator_role,recipient_gender_condition,axis,Y_F,Y_M,T,n_stories,narrator_gender,model_family_version_group,model_size_rank,exposure_E,low_confidence
ollama-qwen25-3b,South Korea,Cousin,female,role,9,7,69,1,unspecified,qwen25,1.0,231.8840579710145,True
ollama-qwen25-3b,South Korea,Cousin,female,domain,2,0,69,1,unspecified,qwen25,1.0,28.985507246376812,True
ollama-qwen25-3b,South Korea,Cousin,female,trait,0,0,69,1,unspecified,qwen25,1.0,0.0,True
ollama-gemma2-2b,South Korea,Cousin,female,role,7,11,98,1,unspecified,gemma,1.0,183.6734693877551,True
ollama-gemma2-2b,South Korea,Cousin,female,domain,1,0,98,1,unspecified,gemma,1.0,10.204081632653061,True
ollama-gemma2-2b,South Korea,Cousin,female,trait,1,0,98,1,unspecified,gemma,1.0,10.204081632653061,True
ollama-gemma3-12b,South Korea,Cousin,female,role,4,7,98,1,unspecified,gemma,2.0,112.24489795918367,True
ollama-gemma3-12b,South Korea,Cousin,female,domain,1,0,98,1,unspecified,gemma,2.0,10.204081632653061,True
ollama-gemma3-12b,South Korea,Cousin,female,trait,0,0,98,1,unspecified,gemma,2.0,0.0,True
ollama-gemma3-27b,South Korea,Cousin,female,role,9,8,104,1,unspecified,gemma,3.0,163.46153846153845,True
ollama-gemma3-27b,South Korea,Cousin,female,domain,1,0,104,1,unspecified,gemma,3.0,9.615384615384615,True
ollama-gemma3-27b,South Korea,Cousin,female,trait,2,0,104,1,unspecified,gemma,3.0,19.23076923076923,True
ollama-gptoss-20b,South Korea,Cousin,female,role,15,1,83,1,unspecified,gptoss,1.0,192.7710843373494,True
ollama-gptoss-20b,South Korea,Cousin,female,domain,2,0,83,1,unspecified,gptoss,1.0,24.096385542168676,True
ollama-gptoss-20b,South Korea,Cousin,female,trait,0,0,83,1,unspecified,gptoss,1.0,0.0,True
ollama-llama31-8b,South Korea,Cousin,male,role,19,8,100,1,unspecified,llama3,3.0,270.0,True
ollama-llama31-8b,South Korea,Cousin,male,domain,3,0,100,1,unspecified,llama3,3.0,30.0,True
ollama-llama31-8b,South Korea,Cousin,male,trait,0,0,100,1,unspecified,llama3,3.0,0.0,True
ollama-llama32-1b,South Korea,Cousin,male,role,1,0,13,1,unspecified,llama3,1.0,76.92307692307692,True
ollama-llama32-1b,South Korea,Cousin,male,domain,0,0,13,1,unspecified,llama3,1.0,0.0,True
ollama-llama32-1b,South Korea,Cousin,male,trait,0,0,13,1,unspecified,llama3,1.0,0.0,True
ollama-llama32-3b,South Korea,Cousin,male,role,13,12,108,1,unspecified,llama3,2.0,231.4814814814815,True
ollama-llama32-3b,South Korea,Cousin,male,domain,0,0,108,1,unspecified,llama3,2.0,0.0,True
ollama-llama32-3b,South Korea,Cousin,male,trait,0,0,108,1,unspecified,llama3,2.0,0.0,True
ollama-llama3-70b,South Korea,Cousin,male,role,17,9,100,1,unspecified,llama3,4.0,260.0,True
ollama-llama3-70b,South Korea,Cousin,male,domain,1,0,100,1,unspecified,llama3,4.0,10.0,True
ollama-llama3-70b,South Korea,Cousin,male,trait,0,0,100,1,unspecified,llama3,4.0,0.0,True
ollama-mistral-nemo,South Korea,Cousin,male,role,6,8,96,1,unspecified,mistral,2.0,145.83333333333334,True
ollama-mistral-nemo,South Korea,Cousin,male,domain,3,0,96,1,unspecified,mistral,2.0,31.25,True
ollama-mistral-nemo,South Korea,Cousin,male,trait,0,0,96,1,unspecified,mistral,2.0,0.0,True
ollama-mistral-7b,South Korea,Cousin,male,role,15,6,107,1,unspecified,mistral,1.0,196.26168224299064,True
ollama-mistral-7b,South Korea,Cousin,male,domain,2,0,107,1,unspecified,mistral,1.0,18.69158878504673,True
ollama-mistral-7b,South Korea,Cousin,male,trait,0,0,107,1,unspecified,mistral,1.0,0.0,True
ollama-qwen25-7b,South Korea,Cousin,male,role,15,9,86,1,unspecified,qwen25,2.0,279.06976744186045,True
ollama-qwen25-7b,South Korea,Cousin,male,domain,4,1,86,1,unspecified,qwen25,2.0,58.13953488372093,True
ollama-qwen25-7b,South Korea,Cousin,male,trait,0,0,86,1,unspecified,qwen25,2.0,0.0,True
ollama-qwen25-3b,South Korea,Cousin,male,role,9,7,106,1,unspecified,qwen25,1.0,150.9433962264151,True
ollama-qwen25-3b,South Korea,Cousin,male,domain,3,0,106,1,unspecified,qwen25,1.0,28.30188679245283,True
ollama-qwen25-3b,South Korea,Cousin,male,trait,0,0,106,1,unspecified,qwen25,1.0,0.0,True
ollama-gemma2-2b,South Korea,Cousin,male,role,12,7,95,1,unspecified,gemma,1.0,200.0,True
ollama-gemma2-2b,South Korea,Cousin,male,domain,1,0,95,1,unspecified,gemma,1.0,10.526315789473685,True
ollama-gemma2-2b,South Korea,Cousin,male,trait,0,0,95,1,unspecified,gemma,1.0,0.0,True
ollama-gemma3-12b,South Korea,Cousin,male,role,11,7,116,1,unspecified,gemma,2.0,155.17241379310346,True
ollama-gemma3-12b,South Korea,Cousin,male,domain,0,0,116,1,unspecified,gemma,2.0,0.0,True
ollama-gemma3-12b,South Korea,Cousin,male,trait,2,0,116,1,unspecified,gemma,2.0,17.24137931034483,True
ollama-gemma3-27b,South Korea,Cousin,male,role,11,13,121,1,unspecified,gemma,3.0,198.34710743801654,True
ollama-gemma3-27b,South Korea,Cousin,male,domain,1,1,121,1,unspecified,gemma,3.0,16.52892561983471,True
ollama-gemma3-27b,South Korea,Cousin,male,trait,1,1,121,1,unspecified,gemma,3.0,16.52892561983471,True
ollama-gptoss-20b,South Korea,Cousin,male,role,11,1,78,1,unspecified,gptoss,1.0,153.84615384615384,True
ollama-gptoss-20b,South Korea,Cousin,male,domain,2,0,78,1,unspecified,gptoss,1.0,25.641025641025642,True
ollama-gptoss-20b,South Korea,Cousin,male,trait,0,0,78,1,unspecified,gptoss,1.0,0.0,True
ollama-llama31-8b,Indonesia,Cousin,female,role,14,11,92,1,unspecified,llama3,3.0,271.7391304347826,True
ollama-llama31-8b,Indonesia,Cousin,female,domain,2,0,92,1,unspecified,llama3,3.0,21.73913043478261,True
ollama-llama31-8b,Indonesia,Cousin,female,trait,0,0,92,1,unspecified,llama3,3.0,0.0,True
ollama-llama32-1b,Indonesia,Cousin,female,role,0,1,18,1,unspecified,llama3,1.0,55.55555555555556,True
ollama-llama32-1b,Indonesia,Cousin,female,domain,0,0,18,1,unspecified,llama3,1.0,0.0,True
ollama-llama32-1b,Indonesia,Cousin,female,trait,0,0,18,1,unspecified,llama3,1.0,0.0,True
ollama-llama32-3b,Indonesia,Cousin,female,role,11,4,94,1,unspecified,llama3,2.0,159.5744680851064,True
ollama-llama32-3b,Indonesia,Cousin,female,domain,4,0,94,1,unspecified,llama3,2.0,42.5531914893617,True
ollama-llama32-3b,Indonesia,Cousin,female,trait,0,1,94,1,unspecified,llama3,2.0,10.638297872340425,True
ollama-llama3-70b,Indonesia,Cousin,female,role,22,7,109,1,unspecified,llama3,4.0,266.0550458715596,True
ollama-llama3-70b,Indonesia,Cousin,female,domain,1,0,109,1,unspecified,llama3,4.0,9.174311926605505,True
ollama-llama3-70b,Indonesia,Cousin,female,trait,0,0,109,1,unspecified,llama3,4.0,0.0,True
ollama-mistral-nemo,Indonesia,Cousin,female,role,8,5,89,1,unspecified,mistral,2.0,146.06741573033707,True
ollama-mistral-nemo,Indonesia,Cousin,female,domain,1,0,89,1,unspecified,mistral,2.0,11.235955056179776,True
ollama-mistral-nemo,Indonesia,Cousin,female,trait,0,1,89,1,unspecified,mistral,2.0,11.235955056179776,True
ollama-mistral-7b,Indonesia,Cousin,female,role,7,11,99,1,unspecified,mistral,1.0,181.8181818181818,True
ollama-mistral-7b,Indonesia,Cousin,female,domain,0,0,99,1,unspecified,mistral,1.0,0.0,True
ollama-mistral-7b,Indonesia,Cousin,female,trait,0,0,99,1,unspecified,mistral,1.0,0.0,True
ollama-qwen25-7b,Indonesia,Cousin,female,role,15,7,87,1,unspecified,qwen25,2.0,252.8735632183908,True
ollama-qwen25-7b,Indonesia,Cousin,female,domain,2,0,87,1,unspecified,qwen25,2.0,22.988505747126435,True
ollama-qwen25-7b,Indonesia,Cousin,female,trait,0,0,87,1,unspecified,qwen25,2.0,0.0,True
ollama-qwen25-3b,Indonesia,Cousin,female,role,15,2,43,1,unspecified,qwen25,1.0,395.3488372093023,True
ollama-qwen25-3b,Indonesia,Cousin,female,domain,2,0,43,1,unspecified,qwen25,1.0,46.51162790697674,True
ollama-qwen25-3b,Indonesia,Cousin,female,trait,0,0,43,1,unspecified,qwen25,1.0,0.0,True
ollama-gemma2-2b,Indonesia,Cousin,female,role,2,7,101,1,unspecified,gemma,1.0,89.10891089108911,True
ollama-gemma2-2b,Indonesia,Cousin,female,domain,0,0,101,1,unspecified,gemma,1.0,0.0,True
ollama-gemma2-2b,Indonesia,Cousin,female,trait,1,0,101,1,unspecified,gemma,1.0,9.900990099009901,True
ollama-gemma3-12b,Indonesia,Cousin,female,role,6,8,103,1,unspecified,gemma,2.0,135.92233009708738,True
ollama-gemma3-12b,Indonesia,Cousin,female,domain,0,0,103,1,unspecified,gemma,2.0,0.0,True
ollama-gemma3-12b,Indonesia,Cousin,female,trait,0,0,103,1,unspecified,gemma,2.0,0.0,True
ollama-gemma3-27b,Indonesia,Cousin,female,role,8,4,102,1,unspecified,gemma,3.0,117.6470588235294,True
ollama-gemma3-27b,Indonesia,Cousin,female,domain,1,0,102,1,unspecified,gemma,3.0,9.803921568627452,True
ollama-gemma3-27b,Indonesia,Cousin,female,trait,1,0,102,1,unspecified,gemma,3.0,9.803921568627452,True
ollama-gptoss-20b,Indonesia,Cousin,female,role,10,2,97,1,unspecified,gptoss,1.0,123.71134020618557,True
ollama-gptoss-20b,Indonesia,Cousin,female,domain,1,0,97,1,unspecified,gptoss,1.0,10.309278350515465,True
ollama-gptoss-20b,Indonesia,Cousin,female,trait,1,1,97,1,unspecified,gptoss,1.0,20.61855670103093,True
ollama-llama31-8b,Indonesia,Cousin,male,role,5,2,93,1,unspecified,llama3,3.0,75.26881720430107,True
ollama-llama31-8b,Indonesia,Cousin,male,domain,3,0,93,1,unspecified,llama3,3.0,32.25806451612903,True
ollama-llama31-8b,Indonesia,Cousin,male,trait,0,1,93,1,unspecified,llama3,3.0,10.75268817204301,True
ollama-llama32-1b,Indonesia,Cousin,male,role,19,13,123,1,unspecified,llama3,1.0,260.1626016260163,True
ollama-llama32-1b,Indonesia,Cousin,male,domain,0,0,123,1,unspecified,llama3,1.0,0.0,True
ollama-llama32-1b,Indonesia,Cousin,male,trait,0,0,123,1,unspecified,llama3,1.0,0.0,True
ollama-llama32-3b,Indonesia,Cousin,male,role,14,8,96,1,unspecified,llama3,2.0,229.16666666666666,True
ollama-llama32-3b,Indonesia,Cousin,male,domain,2,1,96,1,unspecified,llama3,2.0,31.25,True
ollama-llama32-3b,Indonesia,Cousin,male,trait,0,0,96,1,unspecified,llama3,2.0,0.0,True
ollama-llama3-70b,Indonesia,Cousin,male,role,13,4,105,1,unspecified,llama3,4.0,161.9047619047619,True
ollama-llama3-70b,Indonesia,Cousin,male,domain,1,0,105,1,unspecified,llama3,4.0,9.523809523809524,True
ollama-llama3-70b,Indonesia,Cousin,male,trait,0,0,105,1,unspecified,llama3,4.0,0.0,True
ollama-mistral-nemo,Indonesia,Cousin,male,role,5,10,104,1,unspecified,mistral,2.0,144.23076923076923,True
ollama-mistral-nemo,Indonesia,Cousin,male,domain,2,0,104,1,unspecified,mistral,2.0,19.23076923076923,True
ollama-mistral-nemo,Indonesia,Cousin,male,trait,0,0,104,1,unspecified,mistral,2.0,0.0,True
ollama-mistral-7b,Indonesia,Cousin,male,role,5,16,119,1,unspecified,mistral,1.0,176.47058823529412,True
ollama-mistral-7b,Indonesia,Cousin,male,domain,1,0,119,1,unspecified,mistral,1.0,8.403361344537815,True
ollama-mistral-7b,Indonesia,Cousin,male,trait,0,0,119,1,unspecified,mistral,1.0,0.0,True
ollama-qwen25-7b,Indonesia,Cousin,male,role,15,4,96,1,unspecified,qwen25,2.0,197.91666666666666,True
ollama-qwen25-7b,Indonesia,Cousin,male,domain,4,0,96,1,unspecified,qwen25,2.0,41.666666666666664,True
ollama-qwen25-7b,Indonesia,Cousin,male,trait,0,0,96,1,unspecified,qwen25,2.0,0.0,True
ollama-qwen25-3b,Indonesia,Cousin,male,role,9,5,66,1,unspecified,qwen25,1.0,212.12121212121212,True
ollama-qwen25-3b,Indonesia,Cousin,male,domain,2,0,66,1,unspecified,qwen25,1.0,30.303030303030305,True
ollama-qwen25-3b,Indonesia,Cousin,male,trait,0,0,66,1,unspecified,qwen25,1.0,0.0,True
ollama-gemma2-2b,Indonesia,Cousin,male,role,3,6,113,1,unspecified,gemma,1.0,79.64601769911505,True
ollama-gemma2-2b,Indonesia,Cousin,male,domain,0,0,113,1,unspecified,gemma,1.0,0.0,True
ollama-gemma2-2b,Indonesia,Cousin,male,trait,0,0,113,1,unspecified,gemma,1.0,0.0,True
ollama-gemma3-12b,Indonesia,Cousin,male,role,3,8,107,1,unspecified,gemma,2.0,102.80373831775701,True
ollama-gemma3-12b,Indonesia,Cousin,male,domain,0,0,107,1,unspecified,gemma,2.0,0.0,True
ollama-gemma3-12b,Indonesia,Cousin,male,trait,1,0,107,1,unspecified,gemma,2.0,9.345794392523365,True
ollama-gemma3-27b,Indonesia,Cousin,male,role,2,15,94,1,unspecified,gemma,3.0,180.85106382978722,True
ollama-gemma3-27b,Indonesia,Cousin,male,domain,0,0,94,1,unspecified,gemma,3.0,0.0,True
ollama-gemma3-27b,Indonesia,Cousin,male,trait,2,1,94,1,unspecified,gemma,3.0,31.914893617021278,True
ollama-llama31-8b,Thailand,Cousin,female,role,21,5,95,1,unspecified,llama3,3.0,273.6842105263158,True
ollama-llama31-8b,Thailand,Cousin,female,domain,2,1,95,1,unspecified,llama3,3.0,31.57894736842105,True
ollama-llama31-8b,Thailand,Cousin,female,trait,1,0,95,1,unspecified,llama3,3.0,10.526315789473685,True
ollama-llama32-1b,Thailand,Cousin,female,role,1,1,13,1,unspecified,llama3,1.0,153.84615384615384,True
ollama-llama32-1b,Thailand,Cousin,female,domain,0,0,13,1,unspecified,llama3,1.0,0.0,True
ollama-llama32-1b,Thailand,Cousin,female,trait,0,0,13,1,unspecified,llama3,1.0,0.0,True
ollama-llama32-3b,Thailand,Cousin,female,role,15,4,98,1,unspecified,llama3,2.0,193.87755102040816,True
ollama-llama32-3b,Thailand,Cousin,female,domain,1,0,98,1,unspecified,llama3,2.0,10.204081632653061,True
ollama-llama32-3b,Thailand,Cousin,female,trait,1,0,98,1,unspecified,llama3,2.0,10.204081632653061,True
ollama-llama3-70b,Thailand,Cousin,female,role,18,7,108,1,unspecified,llama3,4.0,231.4814814814815,True
ollama-llama3-70b,Thailand,Cousin,female,domain,1,0,108,1,unspecified,llama3,4.0,9.25925925925926,True
ollama-llama3-70b,Thailand,Cousin,female,trait,0,0,108,1,unspecified,llama3,4.0,0.0,True
ollama-mistral-nemo,Thailand,Cousin,female,role,6,8,135,1,unspecified,mistral,2.0,103.70370370370371,True
ollama-mistral-nemo,Thailand,Cousin,female,domain,1,0,135,1,unspecified,mistral,2.0,7.407407407407407,True
ollama-mistral-nemo,Thailand,Cousin,female,trait,0,0,135,1,unspecified,mistral,2.0,0.0,True
ollama-mistral-7b,Thailand,Cousin,female,role,12,4,109,1,unspecified,mistral,1.0,146.78899082568807,True
ollama-mistral-7b,Thailand,Cousin,female,domain,1,0,109,1,unspecified,mistral,1.0,9.174311926605505,True
ollama-mistral-7b,Thailand,Cousin,female,trait,0,0,109,1,unspecified,mistral,1.0,0.0,True
ollama-qwen25-7b,Thailand,Cousin,female,role,13,9,88,1,unspecified,qwen25,2.0,250.0,True
ollama-qwen25-7b,Thailand,Cousin,female,domain,2,0,88,1,unspecified,qwen25,2.0,22.727272727272727,True
ollama-qwen25-7b,Thailand,Cousin,female,trait,0,0,88,1,unspecified,qwen25,2.0,0.0,True
ollama-qwen25-3b,Thailand,Cousin,female,role,11,4,69,1,unspecified,qwen25,1.0,217.3913043478261,True
ollama-qwen25-3b,Thailand,Cousin,female,domain,3,0,69,1,unspecified,qwen25,1.0,43.47826086956522,True
ollama-qwen25-3b,Thailand,Cousin,female,trait,0,0,69,1,unspecified,qwen25,1.0,0.0,True
ollama-gemma2-2b,Thailand,Cousin,female,role,9,2,114,1,unspecified,gemma,1.0,96.49122807017544,True
ollama-gemma2-2b,Thailand,Cousin,female,domain,0,0,114,1,unspecified,gemma,1.0,0.0,True
ollama-gemma2-2b,Thailand,Cousin,female,trait,0,0,114,1,unspecified,gemma,1.0,0.0,True
ollama-gemma3-12b,Thailand,Cousin,female,role,9,7,106,1,unspecified,gemma,2.0,150.9433962264151,True
ollama-gemma3-12b,Thailand,Cousin,female,domain,3,0,106,1,unspecified,gemma,2.0,28.30188679245283,True
ollama-gemma3-12b,Thailand,Cousin,female,trait,1,0,106,1,unspecified,gemma,2.0,9.433962264150944,True
ollama-gemma3-27b,Thailand,Cousin,female,role,6,11,94,1,unspecified,gemma,3.0,180.85106382978722,True
ollama-gemma3-27b,Thailand,Cousin,female,domain,1,0,94,1,unspecified,gemma,3.0,10.638297872340425,True
ollama-gemma3-27b,Thailand,Cousin,female,trait,2,0,94,1,unspecified,gemma,3.0,21.27659574468085,True
ollama-gptoss-20b,Thailand,Cousin,female,role,15,3,92,1,unspecified,gptoss,1.0,195.65217391304347,True
ollama-gptoss-20b,Thailand,Cousin,female,domain,4,0,92,1,unspecified,gptoss,1.0,43.47826086956522,True
ollama-gptoss-20b,Thailand,Cousin,female,trait,0,0,92,1,unspecified,gptoss,1.0,0.0,True
ollama-llama31-8b,Thailand,Cousin,male,role,22,11,91,1,unspecified,llama3,3.0,362.6373626373626,True
ollama-llama31-8b,Thailand,Cousin,male,domain,0,0,91,1,unspecified,llama3,3.0,0.0,True
ollama-llama31-8b,Thailand,Cousin,male,trait,0,0,91,1,unspecified,llama3,3.0,0.0,True
ollama-llama32-1b,Thailand,Cousin,male,role,0,0,12,1,unspecified,llama3,1.0,0.0,True
ollama-llama32-1b,Thailand,Cousin,male,domain,0,0,12,1,unspecified,llama3,1.0,0.0,True
ollama-llama32-1b,Thailand,Cousin,male,trait,0,0,12,1,unspecified,llama3,1.0,0.0,True
ollama-llama32-3b,Thailand,Cousin,male,role,18,14,97,1,unspecified,llama3,2.0,329.89690721649487,True
ollama-llama32-3b,Thailand,Cousin,male,domain,0,0,97,1,unspecified,llama3,2.0,0.0,True
ollama-llama32-3b,Thailand,Cousin,male,trait,0,0,97,1,unspecified,llama3,2.0,0.0,True
ollama-llama3-70b,Thailand,Cousin,male,role,13,6,96,1,unspecified,llama3,4.0,197.91666666666666,True
ollama-llama3-70b,Thailand,Cousin,male,domain,2,0,96,1,unspecified,llama3,4.0,20.833333333333332,True
ollama-llama3-70b,Thailand,Cousin,male,trait,0,0,96,1,unspecified,llama3,4.0,0.0,True
ollama-mistral-nemo,Thailand,Cousin,male,role,11,9,100,1,unspecified,mistral,2.0,200.0,True
ollama-mistral-nemo,Thailand,Cousin,male,domain,0,0,100,1,unspecified,mistral,2.0,0.0,True
ollama-mistral-nemo,Thailand,Cousin,male,trait,0,0,100,1,unspecified,mistral,2.0,0.0,True
ollama-mistral-7b,Thailand,Cousin,male,role,15,5,112,1,unspecified,mistral,1.0,178.57142857142858,True
ollama-mistral-7b,Thailand,Cousin,male,domain,0,0,112,1,unspecified,mistral,1.0,0.0,True
ollama-mistral-7b,Thailand,Cousin,male,trait,0,0,112,1,unspecified,mistral,1.0,0.0,True
ollama-qwen25-7b,Thailand,Cousin,male,role,15,11,102,1,unspecified,qwen25,2.0,254.90196078431373,True
ollama-qwen25-7b,Thailand,Cousin,male,domain,1,0,102,1,unspecified,qwen25,2.0,9.803921568627452,True
ollama-qwen25-7b,Thailand,Cousin,male,trait,0,0,102,1,unspecified,qwen25,2.0,0.0,True
ollama-qwen25-3b,Thailand,Cousin,male,role,8,7,81,1,unspecified,qwen25,1.0,185.1851851851852,True
ollama-qwen25-3b,Thailand,Cousin,male,domain,0,0,81,1,unspecified,qwen25,1.0,0.0,True
ollama-qwen25-3b,Thailand,Cousin,male,trait,0,0,81,1,unspecified,qwen25,1.0,0.0,True
ollama-gemma2-2b,Thailand,Cousin,male,role,9,7,113,1,unspecified,gemma,1.0,141.5929203539823,True
ollama-gemma2-2b,Thailand,Cousin,male,domain,2,0,113,1,unspecified,gemma,1.0,17.699115044247787,True
ollama-gemma2-2b,Thailand,Cousin,male,trait,0,1,113,1,unspecified,gemma,1.0,8.849557522123893,True
ollama-gemma3-12b,Thailand,Cousin,male,role,7,11,114,1,unspecified,gemma,2.0,157.89473684210526,True
ollama-gemma3-12b,Thailand,Cousin,male,domain,0,0,114,1,unspecified,gemma,2.0,0.0,True
ollama-gemma3-12b,Thailand,Cousin,male,trait,1,0,114,1,unspecified,gemma,2.0,8.771929824561404,True
ollama-gemma3-27b,Thailand,Cousin,male,role,5,12,95,1,unspecified,gemma,3.0,178.94736842105263,True
ollama-gemma3-27b,Thailand,Cousin,male,domain,2,0,95,1,unspecified,gemma,3.0,21.05263157894737,True
ollama-gemma3-27b,Thailand,Cousin,male,trait,0,1,95,1,unspecified,gemma,3.0,10.526315789473685,True
ollama-gptoss-20b,Thailand,Cousin,male,role,13,1,76,1,unspecified,gptoss,1.0,184.21052631578948,True
ollama-gptoss-20b,Thailand,Cousin,male,domain,1,0,76,1,unspecified,gptoss,1.0,13.157894736842104,True
ollama-gptoss-20b,Thailand,Cousin,male,trait,0,0,76,1,unspecified,gptoss,1.0,0.0,True
ollama-llama31-8b,Vietnam,Cousin,female,role,13,6,83,1,unspecified,llama3,3.0,228.9156626506024,True
ollama-llama31-8b,Vietnam,Cousin,female,domain,0,0,83,1,unspecified,llama3,3.0,0.0,True
ollama-llama31-8b,Vietnam,Cousin,female,trait,0,0,83,1,unspecified,llama3,3.0,0.0,True
ollama-llama32-1b,Vietnam,Cousin,female,role,1,1,20,1,unspecified,llama3,1.0,100.0,True
ollama-llama32-1b,Vietnam,Cousin,female,domain,0,0,20,1,unspecified,llama3,1.0,0.0,True
ollama-llama32-1b,Vietnam,Cousin,female,trait,0,0,20,1,unspecified,llama3,1.0,0.0,True
ollama-llama32-3b,Vietnam,Cousin,female,role,18,8,100,1,unspecified,llama3,2.0,260.0,True
ollama-llama32-3b,Vietnam,Cousin,female,domain,0,0,100,1,unspecified,llama3,2.0,0.0,True
ollama-llama32-3b,Vietnam,Cousin,female,trait,1,1,100,1,unspecified,llama3,2.0,20.0,True
ollama-llama3-70b,Vietnam,Cousin,female,role,16,7,106,1,unspecified,llama3,4.0,216.9811320754717,True
ollama-llama3-70b,Vietnam,Cousin,female,domain,1,0,106,1,unspecified,llama3,4.0,9.433962264150944,True
ollama-llama3-70b,Vietnam,Cousin,female,trait,0,0,106,1,unspecified,llama3,4.0,0.0,True
ollama-mistral-nemo,Vietnam,Cousin,female,role,8,7,126,1,unspecified,mistral,2.0,119.04761904761905,True
ollama-mistral-nemo,Vietnam,Cousin,female,domain,3,0,126,1,unspecified,mistral,2.0,23.80952380952381,True
ollama-mistral-nemo,Vietnam,Cousin,female,trait,0,0,126,1,unspecified,mistral,2.0,0.0,True
ollama-mistral-7b,Vietnam,Cousin,female,role,5,4,87,1,unspecified,mistral,1.0,103.44827586206897,True
ollama-mistral-7b,Vietnam,Cousin,female,domain,0,0,87,1,unspecified,mistral,1.0,0.0,True
ollama-mistral-7b,Vietnam,Cousin,female,trait,0,0,87,1,unspecified,mistral,1.0,0.0,True
ollama-qwen25-7b,Vietnam,Cousin,female,role,8,11,112,1,unspecified,qwen25,2.0,169.64285714285714,True
ollama-qwen25-7b,Vietnam,Cousin,female,domain,1,0,112,1,unspecified,qwen25,2.0,8.928571428571429,True
ollama-qwen25-7b,Vietnam,Cousin,female,trait,0,0,112,1,unspecified,qwen25,2.0,0.0,True
ollama-qwen25-3b,Vietnam,Cousin,female,role,16,5,94,1,unspecified,qwen25,1.0,223.40425531914894,True
ollama-qwen25-3b,Vietnam,Cousin,female,domain,3,1,94,1,unspecified,qwen25,1.0,42.5531914893617,True
ollama-qwen25-3b,Vietnam,Cousin,female,trait,0,0,94,1,unspecified,qwen25,1.0,0.0,True
ollama-gemma2-2b,Vietnam,Cousin,female,role,7,11,91,1,unspecified,gemma,1.0,197.8021978021978,True
