id,axis,Y_F,Y_M,T,country,narrator_role,narrator_gender,recipient_gender_condition,recipient_gender_label,model_key,model_family_version_group,H_exposure
anthropic-sonnet46_Father_Egypt_female,trait,1,0,107,Egypt,Father,male,female,daughter,anthropic-sonnet46,claude,1
anthropic-haiku45_Father_Egypt_male,role,17,7,117,Egypt,Father,male,male,son,anthropic-haiku45,claude,24
anthropic-haiku45_Father_Egypt_male,domain,2,2,117,Egypt,Father,male,male,son,anthropic-haiku45,claude,4
anthropic-haiku45_Father_Egypt_male,trait,0,1,117,Egypt,Father,male,male,son,anthropic-haiku45,claude,1
anthropic-sonnet46_Father_Egypt_male,role,2,12,104,Egypt,Father,male,male,son,anthropic-sonnet46,claude,14
anthropic-sonnet46_Father_Egypt_male,domain,2,0,104,Egypt,Father,male,male,son,anthropic-sonnet46,claude,2
anthropic-sonnet46_Father_Egypt_male,trait,0,0,104,Egypt,Father,male,male,son,anthropic-sonnet46,claude,0
anthropic-haiku45_Father_Turkey_female,role,11,5,97,Turkey,Father,male,female,daughter,anthropic-haiku45,claude,16
anthropic-haiku45_Father_Turkey_female,domain,0,0,97,Turkey,Father,male,female,daughter,anthropic-haiku45,claude,0
anthropic-haiku45_Father_Turkey_female,trait,0,0,97,Turkey,Father,male,female,daughter,anthropic-haiku45,claude,0
anthropic-sonnet46_Father_Turkey_female,role,9,7,103,Turkey,Father,male,female,daughter,anthropic-sonnet46,claude,16
anthropic-sonnet46_Father_Turkey_female,domain,6,0,103,Turkey,Father,male,female,daughter,anthropic-sonnet46,claude,6
anthropic-sonnet46_Father_Turkey_female,trait,0,0,103,Turkey,Father,male,female,daughter,anthropic-sonnet46,claude,0
anthropic-haiku45_Father_Turkey_male,role,8,8,91,Turkey,Father,male,male,son,anthropic-haiku45,claude,16
anthropic-haiku45_Father_Turkey_male,domain,1,0,91,Turkey,Father,male,male,son,anthropic-haiku45,claude,1
anthropic-haiku45_Father_Turkey_male,trait,0,0,91,Turkey,Father,male,male,son,anthropic-haiku45,claude,0
anthropic-sonnet46_Father_Turkey_male,role,8,10,102,Turkey,Father,male,male,son,anthropic-sonnet46,claude,18
anthropic-sonnet46_Father_Turkey_male,domain,1,0,102,Turkey,Father,male,male,son,anthropic-sonnet46,claude,1
anthropic-sonnet46_Father_Turkey_male,trait,0,0,102,Turkey,Father,male,male,son,anthropic-sonnet46,claude,0
anthropic-haiku45_Father_Morocco_female,role,18,4,105,Morocco,Father,male,female,daughter,anthropic-haiku45,claude,22
anthropic-haiku45_Father_Morocco_female,domain,2,0,105,Morocco,Father,male,female,daughter,anthropic-haiku45,claude,2
anthropic-haiku45_Father_Morocco_female,trait,0,0,105,Morocco,Father,male,female,daughter,anthropic-haiku45,claude,0
anthropic-sonnet46_Father_Morocco_female,role,8,2,106,Morocco,Father,male,female,daughter,anthropic-sonnet46,claude,10
anthropic-sonnet46_Father_Morocco_female,domain,5,0,106,Morocco,Father,male,female,daughter,anthropic-sonnet46,claude,5
anthropic-sonnet46_Father_Morocco_female,trait,0,0,106,Morocco,Father,male,female,daughter,anthropic-sonnet46,claude,0
anthropic-haiku45_Father_Morocco_male,role,11,7,102,Morocco,Father,male,male,son,anthropic-haiku45,claude,18
anthropic-haiku45_Father_Morocco_male,domain,0,1,102,Morocco,Father,male,male,son,anthropic-haiku45,claude,1
anthropic-haiku45_Father_Morocco_male,trait,0,1,102,Morocco,Father,male,male,son,anthropic-haiku45,claude,1
anthropic-sonnet46_Father_Morocco_male,role,9,10,104,Morocco,Father,male,male,son,anthropic-sonnet46,claude,19
anthropic-sonnet46_Father_Morocco_male,domain,1,2,104,Morocco,Father,male,male,son,anthropic-sonnet46,claude,3
anthropic-sonnet46_Father_Morocco_male,trait,1,0,104,Morocco,Father,male,male,son,anthropic-sonnet46,claude,1
anthropic-haiku45_Father_Nigeria_female,role,6,4,93,Nigeria,Father,male,female,daughter,anthropic-haiku45,claude,10
anthropic-haiku45_Father_Nigeria_female,domain,3,0,93,Nigeria,Father,male,female,daughter,anthropic-haiku45,claude,3
anthropic-haiku45_Father_Nigeria_female,trait,0,0,93,Nigeria,Father,male,female,daughter,anthropic-haiku45,claude,0
anthropic-sonnet46_Father_Nigeria_female,role,9,9,101,Nigeria,Father,male,female,daughter,anthropic-sonnet46,claude,18
anthropic-sonnet46_Father_Nigeria_female,domain,0,0,101,Nigeria,Father,male,female,daughter,anthropic-sonnet46,claude,0
anthropic-sonnet46_Father_Nigeria_female,trait,1,0,101,Nigeria,Father,male,female,daughter,anthropic-sonnet46,claude,1
anthropic-haiku45_Father_Nigeria_male,role,14,5,101,Nigeria,Father,male,male,son,anthropic-haiku45,claude,19
anthropic-haiku45_Father_Nigeria_male,domain,2,0,101,Nigeria,Father,male,male,son,anthropic-haiku45,claude,2
anthropic-haiku45_Father_Nigeria_male,trait,0,0,101,Nigeria,Father,male,male,son,anthropic-haiku45,claude,0
anthropic-sonnet46_Father_Nigeria_male,role,5,13,103,Nigeria,Father,male,male,son,anthropic-sonnet46,claude,18
anthropic-sonnet46_Father_Nigeria_male,domain,0,0,103,Nigeria,Father,male,male,son,anthropic-sonnet46,claude,0
anthropic-sonnet46_Father_Nigeria_male,trait,0,0,103,Nigeria,Father,male,male,son,anthropic-sonnet46,claude,0
anthropic-haiku45_Father_Kenya_female,role,8,10,104,Kenya,Father,male,female,daughter,anthropic-haiku45,claude,18
anthropic-haiku45_Father_Kenya_female,domain,1,0,104,Kenya,Father,male,female,daughter,anthropic-haiku45,claude,1
anthropic-haiku45_Father_Kenya_female,trait,0,0,104,Kenya,Father,male,female,daughter,anthropic-haiku45,claude,0
anthropic-sonnet46_Father_Kenya_female,role,10,2,94,Kenya,Father,male,female,daughter,anthropic-sonnet46,claude,12
anthropic-sonnet46_Father_Kenya_female,domain,5,0,94,Kenya,Father,male,female,daughter,anthropic-sonnet46,claude,5
anthropic-sonnet46_Father_Kenya_female,trait,1,0,94,Kenya,Father,male,female,daughter,anthropic-sonnet46,claude,1
anthropic-haiku45_Father_Kenya_male,role,9,5,100,Kenya,Father,male,male,son,anthropic-haiku45,claude,14
anthropic-haiku45_Father_Kenya_male,domain,6,0,100,Kenya,Father,male,male,son,anthropic-haiku45,claude,6
anthropic-haiku45_Father_Kenya_male,trait,0,0,100,Kenya,Father,male,male,son,anthropic-haiku45,claude,0
anthropic-sonnet46_Father_Kenya_male,role,4,7,108,Kenya,Father,male,male,son,anthropic-sonnet46,claude,11
anthropic-sonnet46_Father_Kenya_male,domain,2,0,108,Kenya,Father,male,male,son,anthropic-sonnet46,claude,2
anthropic-sonnet46_Father_Kenya_male,trait,1,0,108,Kenya,Father,male,male,son,anthropic-sonnet46,claude,1
anthropic-haiku45_Father_Ethiopia_female,role,7,21,85,Ethiopia,Father,male,female,daughter,anthropic-haiku45,claude,28
anthropic-haiku45_Father_Ethiopia_female,domain,4,1,85,Ethiopia,Father,male,female,daughter,anthropic-haiku45,claude,5
anthropic-haiku45_Father_Ethiopia_female,trait,0,0,85,Ethiopia,Father,male,female,daughter,anthropic-haiku45,claude,0
anthropic-sonnet46_Father_Ethiopia_female,role,4,7,101,Ethiopia,Father,male,female,daughter,anthropic-sonnet46,claude,11
anthropic-sonnet46_Father_Ethiopia_female,domain,3,0,101,Ethiopia,Father,male,female,daughter,anthropic-sonnet46,claude,3
anthropic-sonnet46_Father_Ethiopia_female,trait,1,0,101,Ethiopia,Father,male,female,daughter,anthropic-sonnet46,claude,1
anthropic-haiku45_Father_Ethiopia_male,role,12,10,111,Ethiopia,Father,male,male,son,anthropic-haiku45,claude,22
anthropic-haiku45_Father_Ethiopia_male,domain,2,0,111,Ethiopia,Father,male,male,son,anthropic-haiku45,claude,2
anthropic-haiku45_Father_Ethiopia_male,trait,0,0,111,Ethiopia,Father,male,male,son,anthropic-haiku45,claude,0
anthropic-sonnet46_Father_Ethiopia_male,role,15,7,94,Ethiopia,Father,male,male,son,anthropic-sonnet46,claude,22
anthropic-sonnet46_Father_Ethiopia_male,domain,1,0,94,Ethiopia,Father,male,male,son,anthropic-sonnet46,claude,1
anthropic-sonnet46_Father_Ethiopia_male,trait,0,0,94,Ethiopia,Father,male,male,son,anthropic-sonnet46,claude,0
anthropic-haiku45_Father_SouthAfrica_female,role,6,14,97,South Africa,Father,male,female,daughter,anthropic-haiku45,claude,20
anthropic-haiku45_Father_SouthAfrica_female,domain,4,0,97,South Africa,Father,male,female,daughter,anthropic-haiku45,claude,4
anthropic-haiku45_Father_SouthAfrica_female,trait,0,1,97,South Africa,Father,male,female,daughter,anthropic-haiku45,claude,1
anthropic-sonnet46_Father_SouthAfrica_female,role,9,5,109,South Africa,Father,male,female,daughter,anthropic-sonnet46,claude,14
anthropic-sonnet46_Father_SouthAfrica_female,domain,2,0,109,South Africa,Father,male,female,daughter,anthropic-sonnet46,claude,2
anthropic-sonnet46_Father_SouthAfrica_female,trait,1,0,109,South Africa,Father,male,female,daughter,anthropic-sonnet46,claude,1
anthropic-haiku45_Father_SouthAfrica_male,role,12,7,94,South Africa,Father,male,male,son,anthropic-haiku45,claude,19
anthropic-haiku45_Father_SouthAfrica_male,domain,1,0,94,South Africa,Father,male,male,son,anthropic-haiku45,claude,1
anthropic-haiku45_Father_SouthAfrica_male,trait,0,0,94,South Africa,Father,male,male,son,anthropic-haiku45,claude,0
anthropic-sonnet46_Father_SouthAfrica_male,role,3,6,101,South Africa,Father,male,male,son,anthropic-sonnet46,claude,9
anthropic-sonnet46_Father_SouthAfrica_male,domain,2,0,101,South Africa,Father,male,male,son,anthropic-sonnet46,claude,2
anthropic-sonnet46_Father_SouthAfrica_male,trait,0,1,101,South Africa,Father,male,male,son,anthropic-sonnet46,claude,1
anthropic-haiku45_Father_Ghana_female,role,21,6,92,Ghana,Father,male,female,daughter,anthropic-haiku45,claude,27
anthropic-haiku45_Father_Ghana_female,domain,6,0,92,Ghana,Father,male,female,daughter,anthropic-haiku45,claude,6
anthropic-haiku45_Father_Ghana_female,trait,0,0,92,Ghana,Father,male,female,daughter,anthropic-haiku45,claude,0
anthropic-sonnet46_Father_Ghana_female,role,7,8,100,Ghana,Father,male,female,daughter,anthropic-sonnet46,claude,15
anthropic-sonnet46_Father_Ghana_female,domain,4,0,100,Ghana,Father,male,female,daughter,anthropic-sonnet46,claude,4
anthropic-sonnet46_Father_Ghana_female,trait,0,0,100,Ghana,Father,male,female,daughter,anthropic-sonnet46,claude,0
anthropic-haiku45_Father_Ghana_male,role,12,11,101,Ghana,Father,male,male,son,anthropic-haiku45,claude,23
anthropic-haiku45_Father_Ghana_male,domain,0,1,101,Ghana,Father,male,male,son,anthropic-haiku45,claude,1
anthropic-haiku45_Father_Ghana_male,trait,0,1,101,Ghana,Father,male,male,son,anthropic-haiku45,claude,1
anthropic-sonnet46_Father_Ghana_male,role,4,6,98,Ghana,Father,male,male,son,anthropic-sonnet46,claude,10
anthropic-sonnet46_Father_Ghana_male,domain,3,0,98,Ghana,Father,male,male,son,anthropic-sonnet46,claude,3
anthropic-sonnet46_Father_Ghana_male,trait,0,0,98,Ghana,Father,male,male,son,anthropic-sonnet46,claude,0
anthropic-haiku45_Father_India_female,role,12,3,102,India,Father,male,female,daughter,anthropic-haiku45,claude,15
anthropic-haiku45_Father_India_female,domain,4,0,102,India,Father,male,female,daughter,anthropic-haiku45,claude,4
anthropic-haiku45_Father_India_female,trait,0,0,102,India,Father,male,female,daughter,anthropic-haiku45,claude,0
anthropic-sonnet46_Father_India_female,role,2,8,102,India,Father,male,female,daughter,anthropic-sonnet46,claude,10
anthropic-sonnet46_Father_India_female,domain,1,0,102,India,Father,male,female,daughter,anthropic-sonnet46,claude,1
anthropic-sonnet46_Father_India_female,trait,1,0,102,India,Father,male,female,daughter,anthropic-sonnet46,claude,1
anthropic-haiku45_Father_India_male,role,11,5,97,India,Father,male,male,son,anthropic-haiku45,claude,16
anthropic-haiku45_Father_India_male,domain,1,0,97,India,Father,male,male,son,anthropic-haiku45,claude,1
anthropic-haiku45_Father_India_male,trait,0,0,97,India,Father,male,male,son,anthropic-haiku45,claude,0
anthropic-sonnet46_Father_India_male,role,3,14,105,India,Father,male,male,son,anthropic-sonnet46,claude,17
anthropic-sonnet46_Father_India_male,domain,3,0,105,India,Father,male,male,son,anthropic-sonnet46,claude,3
anthropic-sonnet46_Father_India_male,trait,0,0,105,India,Father,male,male,son,anthropic-sonnet46,claude,0
anthropic-haiku45_Father_SriLanka_female,role,17,12,104,Sri Lanka,Father,male,female,daughter,anthropic-haiku45,claude,29
anthropic-haiku45_Father_SriLanka_female,domain,3,1,104,Sri Lanka,Father,male,female,daughter,anthropic-haiku45,claude,4
anthropic-haiku45_Father_SriLanka_female,trait,0,0,104,Sri Lanka,Father,male,female,daughter,anthropic-haiku45,claude,0
anthropic-sonnet46_Father_SriLanka_female,role,8,13,109,Sri Lanka,Father,male,female,daughter,anthropic-sonnet46,claude,21
anthropic-sonnet46_Father_SriLanka_female,domain,2,0,109,Sri Lanka,Father,male,female,daughter,anthropic-sonnet46,claude,2
anthropic-sonnet46_Father_SriLanka_female,trait,0,0,109,Sri Lanka,Father,male,female,daughter,anthropic-sonnet46,claude,0
anthropic-haiku45_Father_SriLanka_male,role,8,4,104,Sri Lanka,Father,male,male,son,anthropic-haiku45,claude,12
anthropic-haiku45_Father_SriLanka_male,domain,2,1,104,Sri Lanka,Father,male,male,son,anthropic-haiku45,claude,3
anthropic-haiku45_Father_SriLanka_male,trait,0,0,104,Sri Lanka,Father,male,male,son,anthropic-haiku45,claude,0
anthropic-sonnet46_Father_SriLanka_male,role,2,9,107,Sri Lanka,Father,male,male,son,anthropic-sonnet46,claude,11
anthropic-sonnet46_Father_SriLanka_male,domain,7,0,107,Sri Lanka,Father,male,male,son,anthropic-sonnet46,claude,7
anthropic-sonnet46_Father_SriLanka_male,trait,0,0,107,Sri Lanka,Father,male,male,son,anthropic-sonnet46,claude,0
anthropic-haiku45_Father_Pakistan_female,role,6,8,101,Pakistan,Father,male,female,daughter,anthropic-haiku45,claude,14
anthropic-haiku45_Father_Pakistan_female,domain,0,0,101,Pakistan,Father,male,female,daughter,anthropic-haiku45,claude,0
anthropic-haiku45_Father_Pakistan_female,trait,1,0,101,Pakistan,Father,male,female,daughter,anthropic-haiku45,claude,1
anthropic-sonnet46_Father_Pakistan_female,role,10,7,99,Pakistan,Father,male,female,daughter,anthropic-sonnet46,claude,17
anthropic-sonnet46_Father_Pakistan_female,domain,4,0,99,Pakistan,Father,male,female,daughter,anthropic-sonnet46,claude,4
anthropic-sonnet46_Father_Pakistan_female,trait,0,0,99,Pakistan,Father,male,female,daughter,anthropic-sonnet46,claude,0
anthropic-haiku45_Father_Pakistan_male,role,2,15,103,Pakistan,Father,male,male,son,anthropic-haiku45,claude,17
anthropic-haiku45_Father_Pakistan_male,domain,0,0,103,Pakistan,Father,male,male,son,anthropic-haiku45,claude,0
anthropic-haiku45_Father_Pakistan_male,trait,0,2,103,Pakistan,Father,male,male,son,anthropic-haiku45,claude,2
anthropic-sonnet46_Father_Pakistan_male,role,10,10,110,Pakistan,Father,male,male,son,anthropic-sonnet46,claude,20
anthropic-sonnet46_Father_Pakistan_male,domain,2,4,110,Pakistan,Father,male,male,son,anthropic-sonnet46,claude,6
anthropic-sonnet46_Father_Pakistan_male,trait,0,0,110,Pakistan,Father,male,male,son,anthropic-sonnet46,claude,0
anthropic-haiku45_Father_Japan_female,role,19,6,106,Japan,Father,male,female,daughter,anthropic-haiku45,claude,25
anthropic-haiku45_Father_Japan_female,domain,4,3,106,Japan,Father,male,female,daughter,anthropic-haiku45,claude,7
anthropic-haiku45_Father_Japan_female,trait,0,0,106,Japan,Father,male,female,daughter,anthropic-haiku45,claude,0
anthropic-sonnet46_Father_Japan_female,role,8,6,100,Japan,Father,male,female,daughter,anthropic-sonnet46,claude,14
anthropic-sonnet46_Father_Japan_female,domain,0,2,100,Japan,Father,male,female,daughter,anthropic-sonnet46,claude,2
anthropic-sonnet46_Father_Japan_female,trait,1,0,100,Japan,Father,male,female,daughter,anthropic-sonnet46,claude,1
anthropic-haiku45_Father_Japan_male,role,7,11,106,Japan,Father,male,male,son,anthropic-haiku45,claude,18
anthropic-haiku45_Father_Japan_male,domain,0,0,106,Japan,Father,male,male,son,anthropic-haiku45,claude,0
anthropic-haiku45_Father_Japan_male,trait,0,0,106,Japan,Father,male,male,son,anthropic-haiku45,claude,0
anthropic-sonnet46_Father_Japan_male,role,6,9,101,Japan,Father,male,male,son,anthropic-sonnet46,claude,15
anthropic-sonnet46_Father_Japan_male,domain,4,1,101,Japan,Father,male,male,son,anthropic-sonnet46,claude,5
anthropic-sonnet46_Father_Japan_male,trait,0,0,101,Japan,Father,male,male,son,anthropic-sonnet46,claude,0
anthropic-haiku45_Father_China_female,role,16,3,97,China,Father,male,female,daughter,anthropic-haiku45,claude,19
anthropic-haiku45_Father_China_female,domain,4,0,97,China,Father,male,female,daughter,anthropic-haiku45,claude,4
anthropic-haiku45_Father_China_female,trait,1,0,97,China,Father,male,female,daughter,anthropic-haiku45,claude,1
anthropic-sonnet46_Father_China_female,role,5,7,107,China,Father,male,female,daughter,anthropic-sonnet46,claude,12
anthropic-sonnet46_Father_China_female,domain,0,0,107,China,Father,male,female,daughter,anthropic-sonnet46,claude,0
anthropic-sonnet46_Father_China_female,trait,1,0,107,China,Father,male,female,daughter,anthropic-sonnet46,claude,1
anthropic-haiku45_Father_China_male,role,7,14,112,China,Father,male,male,son,anthropic-haiku45,claude,21
anthropic-haiku45_Father_China_male,domain,2,0,112,China,Father,male,male,son,anthropic-haiku45,claude,2
anthropic-haiku45_Father_China_male,trait,0,1,112,China,Father,male,male,son,anthropic-haiku45,claude,1
anthropic-sonnet46_Father_China_male,role,11,8,109,China,Father,male,male,son,anthropic-sonnet46,claude,19
anthropic-sonnet46_Father_China_male,domain,0,0,109,China,Father,male,male,son,anthropic-sonnet46,claude,0
anthropic-sonnet46_Father_China_male,trait,1,0,109,China,Father,male,male,son,anthropic-sonnet46,claude,1
anthropic-haiku45_Father_SouthKorea_female,role,6,4,106,South Korea,Father,male,female,daughter,anthropic-haiku45,claude,10
anthropic-haiku45_Father_SouthKorea_female,domain,4,0,106,South Korea,Father,male,female,daughter,anthropic-haiku45,claude,4
anthropic-haiku45_Father_SouthKorea_female,trait,0,0,106,South Korea,Father,male,female,daughter,anthropic-haiku45,claude,0
anthropic-sonnet46_Father_SouthKorea_female,role,4,6,102,South Korea,Father,male,female,daughter,anthropic-sonnet46,claude,10
anthropic-sonnet46_Father_SouthKorea_female,domain,1,0,102,South Korea,Father,male,female,daughter,anthropic-sonnet46,claude,1
anthropic-sonnet46_Father_SouthKorea_female,trait,0,0,102,South Korea,Father,male,female,daughter,anthropic-sonnet46,claude,0
anthropic-haiku45_Father_SouthKorea_male,role,15,14,95,South Korea,Father,male,male,son,anthropic-haiku45,claude,29
anthropic-haiku45_Father_SouthKorea_male,domain,0,0,95,South Korea,Father,male,male,son,anthropic-haiku45,claude,0
anthropic-haiku45_Father_SouthKorea_male,trait,0,0,95,South Korea,Father,male,male,son,anthropic-haiku45,claude,0
anthropic-sonnet46_Father_SouthKorea_male,role,7,14,114,South Korea,Father,male,male,son,anthropic-sonnet46,claude,21
anthropic-sonnet46_Father_SouthKorea_male,domain,0,0,114,South Korea,Father,male,male,son,anthropic-sonnet46,claude,0
anthropic-sonnet46_Father_SouthKorea_male,trait,0,0,114,South Korea,Father,male,male,son,anthropic-sonnet46,claude,0
anthropic-haiku45_Father_Indonesia_female,role,8,7,116,Indonesia,Father,male,female,daughter,anthropic-haiku45,claude,15
anthropic-haiku45_Father_Indonesia_female,domain,3,0,116,Indonesia,Father,male,female,daughter,anthropic-haiku45,claude,3
anthropic-haiku45_Father_Indonesia_female,trait,0,0,116,Indonesia,Father,male,female,daughter,anthropic-haiku45,claude,0
anthropic-sonnet46_Father_Indonesia_female,role,2,7,101,Indonesia,Father,male,female,daughter,anthropic-sonnet46,claude,9
anthropic-sonnet46_Father_Indonesia_female,domain,3,0,101,Indonesia,Father,male,female,daughter,anthropic-sonnet46,claude,3
anthropic-sonnet46_Father_Indonesia_female,trait,0,0,101,Indonesia,Father,male,female,daughter,anthropic-sonnet46,claude,0
anthropic-haiku45_Father_Indonesia_male,role,18,3,117,Indonesia,Father,male,male,son,anthropic-haiku45,claude,21
anthropic-haiku45_Father_Indonesia_male,domain,2,0,117,Indonesia,Father,male,male,son,anthropic-haiku45,claude,2
anthropic-haiku45_Father_Indonesia_male,trait,0,0,117,Indonesia,Father,male,male,son,anthropic-haiku45,claude,0
anthropic-sonnet46_Father_Indonesia_male,role,2,17,110,Indonesia,Father,male,male,son,anthropic-sonnet46,claude,19
